"<Polygon><outerBoundaryIs><LinearRing><coordinates>-10.6751432124,6.28015220202,0 -10.6752024415,6.27946016996,0 -10.674271191,6.2797378726,0 -10.6728474383,6.27912285942,0 -10.672255435,6.27886714205,0 -10.6707138769,6.27826904672,0 -10.6687624329,6.27769242275,0 -10.6669910877,6.27758189227,0 -10.6667245109,6.27620538798,0 -10.6660913153,6.27567461263,0 -10.6650131264,6.27477081847,0 -10.6638958556,6.2736552121,0 -10.6632016424,6.27347050045,0 -10.6609916734,6.27314237492,0 -10.6580350307,6.27291488953,0 -10.6568291676,6.27280392786,0 -10.6564708456,6.27114957183,0 -10.6562162585,6.26958234725,0 -10.6560557309,6.26880025894,0 -10.6560410669,6.26793801079,0 -10.6560839375,6.26633943585,0 -10.6562553987,6.26480184093,0 -10.6561840289,6.26397495798,0 -10.6562328252,6.26336449364,0 -10.6583222226,6.26318207057,0 -10.6585244577,6.26217116166,0 -10.658420642,6.26134952117,0 -10.6586287622,6.26078893512,0 -10.6588742282,6.25955162094,0 -10.6589768963,6.25806392071,0 -10.6577750865,6.25674653532,0 -10.6574157714,6.25636759973,0 -10.6570544906,6.25599558025,0 -10.6559763093,6.25504951552,0 -10.653767084,6.25292631333,0 -10.6528625918,6.2510387034,0 -10.6522220976,6.24963697815,0 -10.6519721199,6.24908989767,0 -10.6463330264,6.25319735699,0 -10.6452490821,6.25215059988,0 -10.643624862,6.2507020074,0 -10.6409257475,6.24815534177,0 -10.6392214014,6.24439328349,0 -10.637392453,6.23985871316,0 -10.6359200164,6.23984495708,0 -10.6348361394,6.23990991671,0 -10.6349187062,6.23921676957,0 -10.6351708573,6.23838802463,0 -10.6337279534,6.23813861738,0 -10.6318229585,6.23794920294,0 -10.6295446044,6.23964932715,0 -10.6281477017,6.24069135047,0 -10.6268706338,6.24047725479,0 -10.6248143785,6.2401325239,0 -10.6225903926,6.2397042024,0 -10.6232774982,6.23776302859,0 -10.623653593,6.23683318544,0 -10.6245574296,6.23468383829,0 -10.6249457563,6.23364457114,0 -10.6249244716,6.22672586556,0 -10.6248563945,6.22575455338,0 -10.624477911,6.22491815545,0 -10.6249409538,6.22323418426,0 -10.626081099,6.22027024674,0 -10.6267781078,6.21854296052,0 -10.6285226801,6.21618243694,0 -10.6288056356,6.21760286251,0 -10.6337889407,6.21869068157,0 -10.6348909672,6.21912188425,0 -10.635664479,6.21942467878,0 -10.6386728038,6.21976067145,0 -10.6413363773,6.22019662064,0 -10.6422296722,6.22042556089,0 -10.6440007175,6.22087896332,0 -10.6454086119,6.22087203675,0 -10.6465649783,6.22106821727,0 -10.6474529568,6.22131242361,0 -10.6487900362,6.22217542879,0 -10.6504660302,6.22307931409,0 -10.6522914069,6.22356642419,0 -10.6529449735,6.22415723038,0 -10.6610196828,6.2258477031,0 -10.662670681,6.22619290157,0 -10.6657415963,6.22712024573,0 -10.6665577901,6.22698316169,0 -10.6674826405,6.22718595644,0 -10.6680602121,6.22731242112,0 -10.6702077409,6.22814036071,0 -10.6712807335,6.22839919426,0 -10.6732279231,6.22793411782,0 -10.6738971575,6.22856072834,0 -10.6746413881,6.22897234049,0 -10.6758259319,6.22941278873,0 -10.6768365538,6.23003746119,0 -10.6781219185,6.23039224463,0 -10.6788363189,6.23038997106,0 -10.6799717345,6.23083056457,0 -10.6819455732,6.2314651541,0 -10.6834263654,6.23200353834,0 -10.6845609981,6.23219715195,0 -10.6856460595,6.23234175334,0 -10.6877560437,6.23337867545,0 -10.6894901449,6.23348517836,0 -10.690678787,6.23365769373,0 -10.6921003615,6.2339543562,0 -10.6921302819,6.23324612996,0 -10.6956736888,6.23418249547,0 -10.6960414373,6.23474024233,0 -10.6963669086,6.23523426325,0 -10.6971315236,6.2355686287,0 -10.698872969,6.23733644504,0 -10.7006903303,6.24022525538,0 -10.7027940606,6.24224506539,0 -10.7044010531,6.24372506354,0 -10.7056983404,6.24574520539,0 -10.7063101576,6.24719733569,0 -10.7067185114,6.24816636198,0 -10.7072422034,6.24917372583,0 -10.7077393291,6.25069601922,0 -10.7077919228,6.25124008104,0 -10.7078610888,6.25207453265,0 -10.707728849,6.25347090516,0 -10.7078320216,6.25410496491,0 -10.7041697508,6.25444124645,0 -10.7042760609,6.25553358699,0 -10.7041989782,6.25812932589,0 -10.7041902304,6.2598945155,0 -10.7041855914,6.26083605925,0 -10.7041801544,6.2619251099,0 -10.7041749375,6.26298350008,0 -10.7044506387,6.26473202171,0 -10.7026322105,6.26470216664,0 -10.7012852698,6.26476686622,0 -10.7006739566,6.26479611652,0 -10.6996555368,6.26484519411,0 -10.6990134826,6.26487609651,0 -10.6981685735,6.26522583179,0 -10.6967100147,6.26574704913,0 -10.6957845846,6.26652207782,0 -10.6949928133,6.26721665968,0 -10.6938927945,6.26848850013,0 -10.6933184371,6.26966604624,0 -10.6929594363,6.27058288574,0 -10.6927153395,6.27188393525,0 -10.6925192371,6.27350936614,0 -10.6924780382,6.27449257004,0 -10.6914738737,6.27471172637,0 -10.6905978968,6.27467355934,0 -10.6893175846,6.27459291651,0 -10.6884872284,6.27452123055,0 -10.6876099724,6.27444526809,0 -10.6863970692,6.2742942996,0 -10.6854823815,6.27417231063,0 -10.6844785173,6.2739297498,0 -10.6837209315,6.27332401964,0 -10.6829429389,6.27257352323,0 -10.6823518499,6.27273225294,0 -10.6820139877,6.27319315097,0 -10.681851448,6.27423828513,0 -10.6818112662,6.27479227195,0 -10.6815961445,6.27623639556,0 -10.6813655869,6.27741628304,0 -10.6814861415,6.27905996593,0 -10.6811837237,6.27993270801,0 -10.6809441952,6.28071924042,0 -10.6802148277,6.28061091482,0 -10.6792377893,6.28047428361,0 -10.677202114,6.28030758132,0 -10.6751432124,6.28015220202,0</coordinates></LinearRing></outerBoundaryIs></Polygon>",169,2,EPI A2,29828.634486,34748697.496100,Rehab/Borbor Town,0,
"<Polygon><outerBoundaryIs><LinearRing><coordinates>-10.6519084318,6.34013490212,0 -10.6494772981,6.33409625535,0 -10.6488747289,6.33378620313,0 -10.6483893295,6.33257322021,0 -10.6483151165,6.33122118865,0 -10.6478692798,6.32309829461,0 -10.6477939297,6.32233476823,0 -10.6478457,6.32123509852,0 -10.6493594909,6.3160243335,0 -10.6503923687,6.31518409773,0 -10.6500549726,6.31446737877,0 -10.6494425096,6.3119153696,0 -10.6491433361,6.3110476271,0 -10.6479714444,6.30764855727,0 -10.6473908039,6.30474321176,0 -10.647070131,6.30313974184,0 -10.6471450063,6.30153953973,0 -10.6473740272,6.29929513464,0 -10.6490996465,6.29377720001,0 -10.6494962859,6.29250887414,0 -10.6506026181,6.28904138102,0 -10.6520337914,6.28561349346,0 -10.6527266731,6.28395392245,0 -10.6558934449,6.27636885271,0 -10.6563739704,6.27521809719,0 -10.6567695528,6.27427076039,0 -10.6568291676,6.27280392786,0 -10.6580350307,6.27291488953,0 -10.6609916734,6.27314237492,0 -10.6632016424,6.27347050045,0 -10.6638958556,6.2736552121,0 -10.6650131264,6.27477081847,0 -10.6660913153,6.27567461263,0 -10.6667245109,6.27620538798,0 -10.6669910877,6.27758189227,0 -10.6687624329,6.27769242275,0 -10.6707138769,6.27826904672,0 -10.672255435,6.27886714205,0 -10.6728474383,6.27912285942,0 -10.674271191,6.2797378726,0 -10.6752024415,6.27946016996,0 -10.6751432124,6.28015220202,0 -10.677202114,6.28030758132,0 -10.6792377893,6.28047428361,0 -10.6802148277,6.28061091482,0 -10.6809441952,6.28071924042,0 -10.6811837237,6.27993270801,0 -10.6814861415,6.27905996593,0 -10.6813655869,6.27741628304,0 -10.6815961445,6.27623639556,0 -10.6818112662,6.27479227195,0 -10.681851448,6.27423828513,0 -10.6820139877,6.27319315097,0 -10.6823518499,6.27273225294,0 -10.6829429389,6.27257352323,0 -10.6837209315,6.27332401964,0 -10.6844785173,6.2739297498,0 -10.6854823815,6.27417231063,0 -10.6863970692,6.2742942996,0 -10.6876099724,6.27444526809,0 -10.6884872284,6.27452123055,0 -10.6893175846,6.27459291651,0 -10.6905978968,6.27467355934,0 -10.6914738737,6.27471172637,0 -10.6924780382,6.27449257004,0 -10.6925704359,6.27592859718,0 -10.6923589141,6.2778508327,0 -10.6921025826,6.28017952319,0 -10.6920387846,6.28075948522,0 -10.6919270198,6.28177550245,0 -10.691689778,6.2839317483,0 -10.69156805,6.28503745105,0 -10.6902610715,6.2845953404,0 -10.6888410916,6.28447438857,0 -10.6879767764,6.28440341332,0 -10.6869152625,6.28431596909,0 -10.6846429017,6.28411638997,0 -10.6845367857,6.28468021787,0 -10.684339117,6.28522358393,0 -10.6839707059,6.28568077987,0 -10.6835170785,6.28637388481,0 -10.6829694384,6.28668883939,0 -10.6824953202,6.28711036386,0 -10.6819381035,6.28789136822,0 -10.6824877921,6.28893183776,0 -10.6826923677,6.29010895042,0 -10.6827221579,6.29099486673,0 -10.6824123746,6.29226363663,0 -10.6830450329,6.29312112888,0 -10.683414102,6.29367441843,0 -10.6837684411,6.29452777498,0 -10.684139222,6.29633467122,0 -10.6835101568,6.29668362786,0 -10.6828621863,6.29695190363,0 -10.6818088602,6.29728284323,0 -10.6806585083,6.29796675965,0 -10.6797099502,6.29865704075,0 -10.6792148045,6.29924525947,0 -10.6780903491,6.30012608495,0 -10.676436592,6.30238023267,0 -10.6741694939,6.30512997657,0 -10.6732724118,6.3062164799,0 -10.6721681692,6.30777815542,0 -10.6743821266,6.31004197933,0 -10.6762623958,6.31220182904,0 -10.6773325348,6.31328208459,0 -10.6786590501,6.31424988426,0 -10.6807711114,6.31499076137,0 -10.6816806112,6.31564342451,0 -10.6822253365,6.31603432135,0 -10.6847790813,6.31757239833,0 -10.6867611199,6.31879743269,0 -10.68878452,6.31899897967,0 -10.6894784453,6.31880616495,0 -10.6894066273,6.3198038228,0 -10.6893517629,6.3205714479,0 -10.6893071549,6.32119556563,0 -10.6889834297,6.32400200677,0 -10.6888056036,6.32759135812,0 -10.6888509523,6.32855288722,0 -10.6885137074,6.32911811346,0 -10.6882741611,6.33045094378,0 -10.6887566375,6.33078337652,0 -10.6858382526,6.33233006272,0 -10.6846590689,6.33301263397,0 -10.6796620111,6.33553300707,0 -10.6751903331,6.33699674022,0 -10.6646562751,6.3398753225,0 -10.6639917887,6.34049469025,0 -10.6605425599,6.3397947857,0 -10.6598926138,6.33872957608,0 -10.6589861621,6.33903285277,0 -10.6587102713,6.339578545,0 -10.6541301098,6.3413841584,0 -10.6521148009,6.34189970638,0 -10.6518663169,6.34127834908,0 -10.6523005445,6.34096160752,0 -10.6519084318,6.34013490212,0</coordinates></LinearRing></outerBoundaryIs></Polygon>",138,11,EPI  A1,26770.728227,25979949.689000,Kemah Town/Omega,1,
"<Polygon><outerBoundaryIs><LinearRing><coordinates>-10.6819381035,6.28789136822,0 -10.6824953202,6.28711036386,0 -10.6829694384,6.28668883939,0 -10.6835170785,6.28637388481,0 -10.6839707059,6.28568077987,0 -10.684339117,6.28522358393,0 -10.6845367857,6.28468021787,0 -10.6846429017,6.28411638997,0 -10.6869152625,6.28431596909,0 -10.6879767764,6.28440341332,0 -10.6888410916,6.28447438857,0 -10.6902610715,6.2845953404,0 -10.69156805,6.28503745105,0 -10.691689778,6.2839317483,0 -10.6919270198,6.28177550245,0 -10.6920387846,6.28075948522,0 -10.6921025826,6.28017952319,0 -10.6923589141,6.2778508327,0 -10.6925704359,6.27592859718,0 -10.6924780382,6.27449257004,0 -10.6925192371,6.27350936614,0 -10.6927153395,6.27188393525,0 -10.6929594363,6.27058288574,0 -10.6933184371,6.26966604624,0 -10.6938927945,6.26848850013,0 -10.6949928133,6.26721665968,0 -10.6957845846,6.26652207782,0 -10.6967100147,6.26574704913,0 -10.6981685735,6.26522583179,0 -10.6990134826,6.26487609651,0 -10.6996555368,6.26484519411,0 -10.7006739566,6.26479611652,0 -10.7012852698,6.26476686622,0 -10.7026322105,6.26470216664,0 -10.7044506387,6.26473202171,0 -10.7041749375,6.26298350008,0 -10.7041801544,6.2619251099,0 -10.7041855914,6.26083605925,0 -10.7041902304,6.2598945155,0 -10.7041989782,6.25812932589,0 -10.7042760609,6.25553358699,0 -10.7041697508,6.25444124645,0 -10.7078320216,6.25410496491,0 -10.7080137971,6.25522933017,0 -10.7081958329,6.25674999315,0 -10.7086665611,6.25713100382,0 -10.7090380386,6.25800011451,0 -10.7096414976,6.2593906607,0 -10.7102872871,6.26000925602,0 -10.7110113029,6.26089484482,0 -10.7110955825,6.26147638311,0 -10.7109899094,6.26199976683,0 -10.7107949643,6.26262007999,0 -10.7101588717,6.26362582311,0 -10.7097749659,6.26434607167,0 -10.7093153948,6.2652624234,0 -10.7089650645,6.26588042459,0 -10.7082874492,6.26656227797,0 -10.708630557,6.26828929417,0 -10.7088434131,6.26924409148,0 -10.70926756,6.27156278169,0 -10.7094317747,6.27226443186,0 -10.7095748455,6.27287573445,0 -10.7094610042,6.27442402995,0 -10.7104525961,6.27612553403,0 -10.7108699384,6.27764864853,0 -10.7118864161,6.27903105186,0 -10.7123304538,6.27966762733,0 -10.7134788125,6.28057294683,0 -10.7143639606,6.28117453897,0 -10.7167555786,6.28237419635,0 -10.7174556701,6.2829628281,0 -10.7182732488,6.28365155426,0 -10.7190045201,6.2842687896,0 -10.719668826,6.28500062325,0 -10.7213807714,6.28483221508,0 -10.7244668659,6.28722817314,0 -10.7248376119,6.28934543704,0 -10.7250656757,6.29056982743,0 -10.7256568341,6.29372075704,0 -10.7256003818,6.29492694581,0 -10.7266532477,6.29551855364,0 -10.7273022273,6.29637880486,0 -10.7276935217,6.29736875885,0 -10.7276975154,6.29857644179,0 -10.7276140951,6.29948206628,0 -10.7270121939,6.30073276189,0 -10.7267154102,6.30133868913,0 -10.7266045689,6.30240716405,0 -10.7264412708,6.30324043382,0 -10.7288132454,6.30512945237,0 -10.7295538581,6.30711614963,0 -10.7299391456,6.30809324304,0 -10.7308085102,6.30880751219,0 -10.7310994496,6.30981248224,0 -10.7308443966,6.31179130622,0 -10.730435438,6.31348411498,0 -10.7293709115,6.31513088551,0 -10.7288532692,6.31554662998,0 -10.728105568,6.3159715637,0 -10.7266904074,6.31332305356,0 -10.7257908734,6.31240278416,0 -10.7246477667,6.31149507754,0 -10.7221028176,6.30994945839,0 -10.7214196045,6.3095326974,0 -10.7208951519,6.30921277998,0 -10.7194543228,6.30849359553,0 -10.7185095823,6.30799456119,0 -10.7175574597,6.30749107941,0 -10.7166263294,6.30695858024,0 -10.7152010558,6.30614264265,0 -10.7142417961,6.30556552563,0 -10.7137010673,6.30523783066,0 -10.7129919603,6.30480869355,0 -10.7124268763,6.30449592061,0 -10.7114562546,6.30395867971,0 -10.7108378821,6.303633206,0 -10.7092204238,6.30272581197,0 -10.7076690542,6.30166821897,0 -10.7063001152,6.30087068829,0 -10.7053268777,6.30034070644,0 -10.7043938378,6.2998328901,0 -10.7028254582,6.29893239337,0 -10.7021539781,6.29854531436,0 -10.7013635218,6.29808999739,0 -10.7005529302,6.29762296234,0 -10.6995392728,6.29713133628,0 -10.6977431812,6.29618737224,0 -10.6963217168,6.29535807501,0 -10.695496169,6.2948784923,0 -10.6948248534,6.29449031987,0 -10.6931843553,6.293542123,0 -10.690842933,6.29219345984,0 -10.6909439624,6.29128720213,0 -10.6911208753,6.29040952134,0 -10.6912747224,6.28979301317,0 -10.6819381035,6.28789136822,0</coordinates></LinearRing></outerBoundaryIs></Polygon>",137,19,EPI  B1,20694.248983,13524175.721000,72nd Community,2,
"<Polygon><outerBoundaryIs><LinearRing><coordinates>-10.6889834297,6.32400200677,0 -10.6893071549,6.32119556563,0 -10.6893517629,6.3205714479,0 -10.6894066273,6.3198038228,0 -10.6894784453,6.31880616495,0 -10.68878452,6.31899897967,0 -10.6867611199,6.31879743269,0 -10.6847790813,6.31757239833,0 -10.6822253365,6.31603432135,0 -10.6816806112,6.31564342451,0 -10.6807711114,6.31499076137,0 -10.6786590501,6.31424988426,0 -10.6773325348,6.31328208459,0 -10.6762623958,6.31220182904,0 -10.6743821266,6.31004197933,0 -10.6721681692,6.30777815542,0 -10.6732724118,6.3062164799,0 -10.6741694939,6.30512997657,0 -10.676436592,6.30238023267,0 -10.6780903491,6.30012608495,0 -10.6792148045,6.29924525947,0 -10.6797099502,6.29865704075,0 -10.6806585083,6.29796675965,0 -10.6818088602,6.29728284323,0 -10.6828621863,6.29695190363,0 -10.6835101568,6.29668362786,0 -10.684139222,6.29633467122,0 -10.6837684411,6.29452777498,0 -10.683414102,6.29367441843,0 -10.6830450329,6.29312112888,0 -10.6824123746,6.29226363663,0 -10.6827221579,6.29099486673,0 -10.6826923677,6.29010895042,0 -10.6824877921,6.28893183776,0 -10.6819381035,6.28789136822,0 -10.6912747224,6.28979301317,0 -10.6911208753,6.29040952134,0 -10.6909439624,6.29128720213,0 -10.690842933,6.29219345984,0 -10.6931843553,6.293542123,0 -10.6948248534,6.29449031987,0 -10.695496169,6.2948784923,0 -10.6963217168,6.29535807501,0 -10.6977431812,6.29618737224,0 -10.6995392728,6.29713133628,0 -10.7005529302,6.29762296234,0 -10.7013635218,6.29808999739,0 -10.7021539781,6.29854531436,0 -10.7028254582,6.29893239337,0 -10.7043938378,6.2998328901,0 -10.7053268777,6.30034070644,0 -10.7063001152,6.30087068829,0 -10.7076690542,6.30166821897,0 -10.7092204238,6.30272581197,0 -10.7108378821,6.303633206,0 -10.7114562546,6.30395867971,0 -10.7124268763,6.30449592061,0 -10.7129919603,6.30480869355,0 -10.7137010673,6.30523783066,0 -10.7142417961,6.30556552563,0 -10.7152010558,6.30614264265,0 -10.7166263294,6.30695858024,0 -10.7175574597,6.30749107941,0 -10.7185095823,6.30799456119,0 -10.7194543228,6.30849359553,0 -10.7208951519,6.30921277998,0 -10.7214196045,6.3095326974,0 -10.7221028176,6.30994945839,0 -10.7246477667,6.31149507754,0 -10.7257908734,6.31240278416,0 -10.7266904074,6.31332305356,0 -10.728105568,6.3159715637,0 -10.7272132625,6.31598469323,0 -10.7266672143,6.31624507011,0 -10.7261460138,6.31700002391,0 -10.7253896582,6.31698473044,0 -10.7247439194,6.31689984039,0 -10.7238123327,6.31714254579,0 -10.7238201074,6.31805637459,0 -10.7240170218,6.31861687496,0 -10.7240064041,6.31916339755,0 -10.7238255336,6.32011385121,0 -10.7234634173,6.32104814965,0 -10.7236366333,6.32170317958,0 -10.7242884163,6.32217865385,0 -10.7250563236,6.32200182724,0 -10.7257520309,6.32285519892,0 -10.7254596376,6.32354536743,0 -10.7249648036,6.32378271887,0 -10.7244228356,6.32404273778,0 -10.7238447309,6.32430655901,0 -10.7232976587,6.32463251698,0 -10.7226839884,6.32481087443,0 -10.7221561673,6.3248592482,0 -10.7213429812,6.32514509903,0 -10.7198928341,6.32583341215,0 -10.7195234888,6.32630004979,0 -10.7193078297,6.32740181535,0 -10.7188836246,6.32899628332,0 -10.7181706955,6.33016812729,0 -10.7171542067,6.33027878584,0 -10.7161608843,6.33043807188,0 -10.7147268302,6.33139451555,0 -10.7136567149,6.33208807383,0 -10.7118774867,6.33347288672,0 -10.7113165069,6.3334999051,0 -10.7098037082,6.33355295288,0 -10.7029832537,6.33379206791,0 -10.7024589948,6.33376910989,0 -10.6981348667,6.33358053855,0 -10.6944874841,6.3334214515,0 -10.6916990957,6.33273372345,0 -10.6887566375,6.33078337652,0 -10.6882741611,6.33045094378,0 -10.6885137074,6.32911811346,0 -10.6888509523,6.32855288722,0 -10.6888056036,6.32759135812,0 -10.6889834297,6.32400200677,0</coordinates></LinearRing></outerBoundaryIs></Polygon>",118,28,EPI  B2,18931.107429,17060127.146200,Rock Hill,3,
"<Polygon><outerBoundaryIs><LinearRing><coordinates>-10.7271646946,6.28229651406,0 -10.7273836681,6.28063458581,0 -10.7264741846,6.27979523681,0 -10.7262411805,6.27875784871,0 -10.7252379546,6.27836443007,0 -10.7241580458,6.279039937,0 -10.7227004411,6.27941772783,0 -10.7215558328,6.28060150322,0 -10.7198198512,6.28125938215,0 -10.717678185,6.28126641767,0 -10.7163440032,6.28139512688,0 -10.7153871506,6.280838448,0 -10.7143639606,6.28117453897,0 -10.7134788125,6.28057294683,0 -10.7123304538,6.27966762733,0 -10.7118864161,6.27903105186,0 -10.7108699384,6.27764864853,0 -10.7104525961,6.27612553403,0 -10.7094610042,6.27442402995,0 -10.7095748455,6.27287573445,0 -10.7094317747,6.27226443186,0 -10.70926756,6.27156278169,0 -10.7088434131,6.26924409148,0 -10.708630557,6.26828929417,0 -10.7082874492,6.26656227797,0 -10.7089650645,6.26588042459,0 -10.7093153948,6.2652624234,0 -10.7097749659,6.26434607167,0 -10.7101588717,6.26362582311,0 -10.7107949643,6.26262007999,0 -10.7109899094,6.26199976683,0 -10.7110955825,6.26147638311,0 -10.7110113029,6.26089484482,0 -10.7102872871,6.26000925602,0 -10.7096414976,6.2593906607,0 -10.7090380386,6.25800011451,0 -10.7086665611,6.25713100382,0 -10.7081958329,6.25674999315,0 -10.7080137971,6.25522933017,0 -10.7078320216,6.25410496491,0 -10.707728849,6.25347090516,0 -10.7078610888,6.25207453265,0 -10.7088649956,6.25319414023,0 -10.7095661811,6.25389885278,0 -10.7114847702,6.25600793294,0 -10.7132163075,6.25712409377,0 -10.7148731154,6.25783641527,0 -10.7153280562,6.25819719812,0 -10.7165735692,6.25859662454,0 -10.7181863209,6.25913275348,0 -10.7199825643,6.25990958987,0 -10.7204579233,6.26011487309,0 -10.7229504162,6.26111490502,0 -10.7254326414,6.26199350592,0 -10.7277590196,6.26281692868,0 -10.729661421,6.26349027599,0 -10.7322918361,6.26442128244,0 -10.7328448473,6.26445223383,0 -10.7335564565,6.26462337919,0 -10.7347745911,6.26489096137,0 -10.7365266669,6.26547227702,0 -10.7385878079,6.2661532762,0 -10.7407312102,6.26686298721,0 -10.7412590137,6.26704031235,0 -10.742138313,6.26736256088,0 -10.7441444009,6.26809775182,0 -10.7461286243,6.26866362515,0 -10.7476468474,6.26919862683,0 -10.7475272216,6.26984876351,0 -10.7473086236,6.27049656733,0 -10.7471299686,6.27103197586,0 -10.7467487132,6.27236574654,0 -10.7465678051,6.27311107321,0 -10.746469662,6.27374860439,0 -10.7458144506,6.27352146547,0 -10.7454562568,6.27453291623,0 -10.7449642511,6.27527657078,0 -10.7424699674,6.27443155957,0 -10.7420558349,6.27510562568,0 -10.7413213721,6.27472710104,0 -10.7411716007,6.27580078606,0 -10.7388320908,6.27914736799,0 -10.7370945992,6.28112601995,0 -10.7352046959,6.28287742608,0 -10.7338396167,6.28288195278,0 -10.7327771039,6.28258199616,0 -10.7320183232,6.28187482217,0 -10.7315601877,6.28144784311,0 -10.7312985614,6.28192896291,0 -10.7302788431,6.28380417754,0 -10.7283831428,6.28381044591,0 -10.7271646946,6.28229651406,0</coordinates></LinearRing></outerBoundaryIs></Polygon>",92,32,EPI  1000,13994.746659,7903980.461140,,,
"<Polygon><outerBoundaryIs><LinearRing><coordinates>-10.7418226902,6.2759532898,0 -10.7420558349,6.27510562568,0 -10.7424699674,6.27443155957,0 -10.7449642511,6.27527657078,0 -10.7454562568,6.27453291623,0 -10.7458144506,6.27352146547,0 -10.746469662,6.27374860439,0 -10.7465678051,6.27311107321,0 -10.7467487132,6.27236574654,0 -10.7471299686,6.27103197586,0 -10.7473086236,6.27049656733,0 -10.7475272216,6.26984876351,0 -10.7476468474,6.26919862683,0 -10.748902287,6.26949140719,0 -10.7497586461,6.26971121053,0 -10.7507516783,6.26993055575,0 -10.7519593796,6.27022328655,0 -10.7526703745,6.27057460714,0 -10.7533041619,6.27077819421,0 -10.7540917895,6.27096374645,0 -10.7549312692,6.27128644999,0 -10.7569309762,6.27188736766,0 -10.7581511476,6.2722510672,0 -10.7606350858,6.27311641239,0 -10.7619856957,6.27397809205,0 -10.7625730416,6.27444528931,0 -10.7632934325,6.27495656421,0 -10.763216058,6.27592773052,0 -10.7640860775,6.27663175372,0 -10.7651316056,6.2770905027,0 -10.7660398956,6.27754971206,0 -10.7665887634,6.27794118724,0 -10.767172726,6.27860719386,0 -10.7679846433,6.27946898066,0 -10.7664596362,6.28085032218,0 -10.7657585764,6.28115442479,0 -10.7650307931,6.28165030019,0 -10.7640895204,6.28281377141,0 -10.7634227535,6.28361359695,0 -10.7628478961,6.28430049131,0 -10.7621229507,6.28519282233,0 -10.7610448183,6.28652015845,0 -10.7605204768,6.28716549545,0 -10.7595304431,6.2883830583,0 -10.759045723,6.28895672081,0 -10.7583962532,6.28974939324,0 -10.7578633296,6.29040190591,0 -10.7568709219,6.29161727864,0 -10.7550484683,6.29385080361,0 -10.7545002374,6.29453666839,0 -10.7538624619,6.29533882984,0 -10.7520581377,6.29754183926,0 -10.7515087838,6.29830487444,0 -10.7510181947,6.29887673648,0 -10.7501871655,6.29830930898,0 -10.7492007968,6.29781982316,0 -10.7492751577,6.29683455245,0 -10.7485127601,6.2936511862,0 -10.7470834176,6.29319114995,0 -10.7462910223,6.29222739665,0 -10.7458420376,6.29168131549,0 -10.7447905533,6.2902123985,0 -10.7419020654,6.28991289043,0 -10.7412935507,6.28932614844,0 -10.7410817109,6.28881220309,0 -10.741019585,6.28804891602,0 -10.7409036452,6.28728015679,0 -10.7413177659,6.28630025095,0 -10.741487968,6.2855539913,0 -10.7412582308,6.28471669928,0 -10.7407126788,6.28395359361,0 -10.7406989828,6.2829697567,0 -10.7409743023,6.28187390083,0 -10.741291891,6.28103588247,0 -10.7417827345,6.28038806449,0 -10.742574025,6.27974212501,0 -10.7416723954,6.27928835658,0 -10.741753771,6.27776162489,0 -10.7418689495,6.27657224085,0 -10.7418226902,6.2759532898,0</coordinates></LinearRing></outerBoundaryIs></Polygon>",80,33,EPI  900,10146.681736,5511424.263580,,,
